Rank,TeamId,TeamName,LastSubmissionDate,Score,SubmissionCount,TeamMemberUserNames
4413,14889118,Japjii,"2025-12-03 13:30:50",0.22044,1,japjii
4414,14888884,"Prince Goswami","2025-12-03 13:31:10",0.22044,1,princeg1
4415,14888880,nott_kushagra,"2025-12-03 13:31:17",0.22044,1,nottkushagra
4416,14888863,"MUDIT AGRAWAL","2025-12-03 13:31:17",0.22044,1,muditagrawal2007
4417,14889130,"Arpit Chhimpa","2025-12-03 13:31:21",0.22044,1,arpitchhimpa
4418,14888902,"Gargi Srivastava","2025-12-03 13:31:21",0.22044,1,gigibyte00
4419,14888898,Gourav3107,"2025-12-03 13:31:22",0.22044,1,gourav3107
4420,14889125,"Tanmay Dave","2025-12-03 13:31:25",0.22044,1,tanmaydave07
4421,14888877,"Yash Agarwal #8","2025-12-03 13:31:43",0.22044,1,yash502
4422,14889017,"Saksham Kachhawaha","2025-12-03 13:31:48",0.22044,1,sakshamkachhawaha
4423,14888893,"Seyanshu Mukherjee","2025-12-03 13:31:55",0.22044,1,seyanshumukherjee
4424,14888882,"Aryan Damara","2025-12-03 13:32:01",0.22044,1,aryandamara
4425,14889014,"Khayti Batra","2025-12-03 13:32:12",0.22044,1,khaytibatra
4426,14888890,"Shreemoyee Roy","2025-12-03 13:32:29",0.22044,1,shreexbit
4427,14889131,sameersharma28,"2025-12-03 13:32:34",0.22044,1,sameersharma28
4428,14888888,"Aditya Srivastava #6","2025-12-03 13:32:36",0.22044,1,aditya07srivastava
4429,14888887,Swtk.gg,"2025-12-03 13:33:39",0.22044,1,swtkgg
4430,14889176,"Mani amar Sehgal","2025-12-03 13:47:21",0.22044,2,maniamarsehgal
4431,14896598,"Tejash Batham","2025-12-04 12:51:24",0.22044,1,tejashbatham
4432,14896946,"Piyush Tharwani","2025-12-04 13:38:23",0.22044,1,piyushtharwani
4433,14956332,"Harshavardhan Aravala","2025-12-13 05:30:56",0.22044,1,harshavardhanaravala
4434,14830829,"Claire Maloney","2025-11-25 00:17:27",0.22082,9,clairemaloney9
4435,15073562,"Рыбакова Алиса","2026-01-09 08:17:08",0.22086,1,alissaryb
4436,14982907,"Anurag Sai","2025-12-19 05:53:59",0.22210,1,anuragsai99
4437,14869367,"Carlos Alberto Gutierrez Rondon","2025-11-30 23:08:32",0.22241,1,carlosgrondon
4438,14745616,HuFuKang,"2025-11-18 12:49:08",0.22325,2,hufukang
4439,15029206,kishinatomohiro,"2026-01-01 12:18:28",0.22327,1,kishinatomohiro
4440,15041786,"Deeptanshu Samanta","2025-12-31 15:52:43",0.22327,1,deeptanshusamanta
4441,14873664,"Filstrife Georgiou","2025-12-02 02:23:07",0.22336,3,filstrifegeorgiou
4442,14782124,AlexBKR,"2025-11-18 17:08:36",0.22430,2,alexbkr
4443,15026120,LEEEEE74,"2025-12-26 14:17:23",0.22481,1,leeeee74
4444,15024736,"Darshan mali","2026-01-03 05:54:12",0.22483,2,darshanmali99
4445,14713273,fkrlssh,"2025-11-17 08:05:31",0.22489,2,fkrlssh
4446,15020611,"Sam Watson (2005)","2025-12-25 02:08:26",0.22491,2,samwatson2005
4447,14839323,AngelaSanzM,"2025-11-27 03:28:54",0.22520,1,angelasanzm
4448,14651044,OKbokuzyou,"2025-11-19 05:36:45",0.22563,5,okbokuzyou
4449,14380786,"Dojin Choi","2025-11-17 07:40:03",0.22628,1,dojinchoi
4450,14713221,seohyeonu,"2025-11-17 07:40:03",0.22628,1,hyeonu9831
4451,14713269,"Chowon Park","2025-11-17 07:40:04",0.22628,1,chowoneya
4452,14713226,JeongYeEun,"2025-11-17 07:40:04",0.22628,1,yeeun13
4453,14713234,SeoYuRim,"2025-11-17 07:40:04",0.22628,1,syr120
4454,14713239,rlatndu,"2025-11-17 07:40:05",0.22628,1,rlatndu
4455,14713250,wnswpfh,"2025-11-17 07:40:05",0.22628,1,wnswpfh
4456,14713259,kimkeonbo,"2025-11-17 07:40:05",0.22628,1,kimkeonbo
4457,14713230,HongJW,"2025-11-17 07:40:10",0.22628,1,hongjw0268
4458,14713256,apple19287,"2025-11-17 07:40:15",0.22628,1,apple19287
4459,14713233,"Jinyong Kim","2025-11-17 07:40:23",0.22628,1,jinyongkim98
4460,14713247,"Seong GiYoung","2025-11-17 07:40:29",0.22628,1,seonggiyoung
4461,14713320,KangGH114,"2025-11-17 07:41:30",0.22628,1,kanggh114
4462,14713244,SHK,"2025-11-17 07:42:18",0.22628,1,kimsangheon
4463,14713243,mymoon,"2025-11-17 07:46:09",0.22628,1,mymoonstar
4464,14713249,"Jin Jaeuk","2025-11-17 07:58:25",0.22628,1,jinjaeuk
4465,14713258,"[Deleted] 29043894-c165-4b3c-be56-490f8695ee50","2025-11-17 08:10:40",0.22628,1,del=14e7d8202b69a7a7
4466,14826372,Artem_Kiselev_1861,"2025-11-25 08:59:48",0.22647,6,artemkiselev1861
4467,14899118,"Pascale R.","2025-12-10 02:51:01",0.22652,1,pascaler
4468,14830989,coodiing',"2025-12-03 13:42:00",0.22705,6,coodiing
4469,15067923,illi_93,"2026-01-08 04:31:30",0.22709,1,illi93
4470,14943466,"Tu Chang","2025-12-16 10:01:02",0.22755,1,origineta0
4471,14713222,leeyena,"2025-11-17 07:40:03",0.22797,1,leeyenaaa
4472,14713261,"Taewoung Cheon","2025-11-17 07:40:04",0.22797,1,taewoungcheon
4473,14713245,akdlsld,"2025-11-17 07:40:05",0.22797,1,akdlsld
4474,14713236,"Minjun Kang","2025-11-17 07:40:05",0.22797,1,minjun0901
4475,14713253,kim123,"2025-11-17 07:40:06",0.22797,1,kim123123back
4476,14713229,casper_heron,"2025-11-17 07:40:07",0.22797,1,casperheron
4477,14713241,taesukim00,"2025-11-17 07:40:12",0.22797,1,taesukim00
4478,14713246,YEOTAEJUN,"2025-11-17 07:40:17",0.22797,1,yeotaejun
4479,14713263,leesj,"2025-11-17 07:40:32",0.22797,1,lsj0202
4480,14713227,halfrest,"2025-11-17 07:40:55",0.22797,1,halfrest
4481,14713232,HANSEOK916,"2025-11-17 08:16:07",0.22797,3,hanseok916
4482,14838673,"Joan Mas Castella","2025-11-27 09:45:01",0.22812,4,joanmascastella
4483,15054328,lgddxb,"2026-01-14 15:21:02",0.22896,1,lgddxb
4484,14953223,NHANGIOI,"2025-12-20 15:10:01",0.22908,2,nhangioi
4485,14864823,zxhhhh,"2025-11-30 07:31:28",0.22910,1,zydyrx
4486,14825553,学代码的若叶睦,"2025-11-25 07:20:36",0.22914,1,mclster
4487,14999505,"Stanton Nowinski","2025-12-19 20:20:43",0.22948,1,stantonnowinski
4488,14894771,"Jiexing Zhu","2025-12-23 15:33:37",0.22984,1,jiexingzhu
4489,14851368,Muthuramande,"2025-11-28 01:54:19",0.23018,4,muthuramande
4490,9548572,"Yongsuk Kim","2025-11-25 01:32:51",0.23147,2,yongsukki
4491,14845673,HOPE,"2025-11-27 00:46:23",0.23147,3,greenteat
4492,14845675,parkminhyuk,"2025-12-03 13:53:46",0.23147,11,parkminhyuk1
4493,15064861,"HAN WUNG SUN","2026-01-07 09:29:45",0.23147,1,hanwungsun
4494,14577300,JunangLee,"2026-01-08 04:30:10",0.23147,1,junanglee
4495,15067929,"Haeun Kim","2026-01-08 04:42:07",0.23147,1,h46unn
4496,15041812,rim254,"2025-12-31 11:53:58",0.23147,1,rim254
4497,14710128,Seray,"2025-11-21 11:54:18",0.23193,1,seraysahli14
4498,15021636,jacky1265262,"2025-12-25 09:21:02",0.23229,1,jacky16622
4499,15062502,"Alexandra JOLICLERC","2026-01-06 17:01:08",0.23239,4,alexandrajoliclerc
4500,14874111,"peter luo","2025-12-03 09:03:16",0.23289,4,peterluo888
4501,15067924,dhtkdgur,"2026-01-08 04:36:15",0.23291,1,dhtkdgur
4502,15067925,sswlaw,"2026-01-08 04:30:28",0.23343,1,sswlaw
4503,14797680,"Oscar Bastiaansen","2025-12-04 19:20:53",0.23351,1,oscarbastiaansen
4504,14863684,辻弌拾柒,"2025-11-30 01:34:31",0.23391,1,ycr1217
4505,14920084,ksdaksd,"2025-12-07 13:12:07",0.23421,1,ksdaksd
4506,14590407,"Tan Qian Kai","2025-12-15 04:16:50",0.23462,5,tanqiankai
4507,14668084,Kuroi,"2025-12-26 12:58:09",0.23557,3,kurokawamashiro
4508,15059144,mathimati,"2026-01-10 19:16:03",0.23558,3,mathimati
4509,14807250,"Mohamad Hadi Dehqani","2025-12-15 17:27:06",0.23592,3,mohamadhadidehqani
4510,15067928,jjjjhhj,"2026-01-08 04:29:45",0.23596,1,jjjjhhj
4511,15085619,"Small Bumblebee","2026-01-12 11:26:44",0.23619,4,smallbumblebee
4512,15017813,JK97best,"2026-01-15 03:51:02",0.23630,5,jk97best
4513,15067946,kimyu11,"2026-01-08 04:33:53",0.23695,1,kimyu11
4514,15014848,"l xz","2025-12-23 13:42:46",0.23716,2,lxzkaggle
4515,14845903,ChaChaL_xxl,"2025-11-27 06:52:39",0.23750,2,chachalxxl
4516,15067542,caufunpro,"2026-01-08 00:59:50",0.23762,1,caufunpro
4517,14988702,xiejing,"2025-12-18 13:19:02",0.23777,8,xiejing5463
4518,15067927,yashromakar,"2026-01-08 04:30:35",0.23809,1,yashromakar
4519,14416625,"Anup kumar Garg","2025-12-05 05:39:48",0.23941,1,anupkumargarg
4520,15068782,"red astraios","2026-01-10 11:36:14",0.23960,1,redastraios
4521,15014707,"Mokshit Sarma","2025-12-24 07:31:57",0.24038,5,mokshitsarma
4522,14693211,HackWhiz,"2025-11-23 17:51:59",0.24058,3,yvsazh
4523,14916981,"Chris G #3","2025-12-12 20:03:34",0.24219,4,chrisg301635
4524,14991792,Anas103,"2025-12-18 15:12:03",0.24282,1,anas103
4525,15002479,"Aditya Roy176","2025-12-23 11:23:45",0.24375,5,adityaroy176
4526,14729224,OSU-25-11491,"2025-11-17 02:04:02",0.24699,1,duncannlin
4527,14848219,qiuguanxi,"2025-11-27 11:37:38",0.24705,2,qiuguanxi
4528,14788694,"Bofa Peng","2025-11-20 05:29:28",0.24735,1,bofapeng
4529,14843436,"Johnny Evans","2025-12-03 05:41:11",0.24840,1,johnnyevans
4530,14933234,"Charles Berman","2025-12-09 02:15:23",0.24943,1,charlesberman52
4531,14952859,Ganesh_909090,"2025-12-23 16:00:55",0.25044,5,ganesh909090
4532,9616475,yigeone,"2025-11-22 05:49:05",0.25179,1,yigeone
4533,14788177,gfxdtrh,"2025-12-04 13:19:23",0.25470,3,gfxdtrh
4534,15083538,"Alexandre Reinas","2026-01-11 19:54:33",0.25476,1,alexandrereinas
4535,14883653,soda,"2025-12-02 17:39:41",0.25529,2,soda1223
4536,14634279,"Monica Ochoa-Tapanes","2025-12-12 00:04:34",0.26046,8,monicaochoatapanes
4537,15052102,"vargo clapin","2026-01-05 13:26:43",0.26318,3,vargoclapin
4538,14783655,"John Vy","2025-11-18 21:53:56",0.26500,2,johnvy
4539,14665243,"Anantha Narayanan A B","2026-01-12 18:32:35",0.26608,2,ananthaarayananab
4540,14927976,"Atharva Mewada","2025-12-08 15:27:08",0.26651,1,atharvamewada
4541,14887006,hechunzhi,"2025-12-03 08:20:03",0.26921,1,hechunzhi
4542,15027597,wcnmb666,"2025-12-27 05:53:51",0.26985,2,wcnmb666
4543,14864209,"Suraj Wandile","2025-11-30 04:18:13",0.27071,1,surajwandile
4544,14841796,"Reyyan Kozlu _ECONSBF'25","2025-12-05 07:33:04",0.27080,6,reyyankozlu
4545,9446128,"Lavado, N.","2025-11-21 23:00:19",0.27160,1,nlavado
4546,14397673,USC20234080301,"2025-12-16 14:29:39",0.27331,2,usc20234080301
4547,14880714,dncjf0611,"2025-12-02 09:48:32",0.27485,1,dncjf0611
4548,14846176,Yihuan,"2025-11-27 09:05:29",0.27588,3,fcys3258
4549,15000390,"AKILESH HARIKRISHNAN","2025-12-22 14:01:41",0.27724,1,akileshharikrishnan
4550,14994823,Montagem,"2025-12-22 05:19:02",0.27740,1,montagem
4551,15084348,"Dhanesh chaudhar","2026-01-12 04:13:29",0.27891,1,dhaneshchaudhar
4552,14886868,Suxiaohui,"2025-12-05 08:56:44",0.27899,1,suxiaohui
4553,14900575,"vff2h c","2025-12-05 05:16:11",0.28119,1,vff2hc
4554,15042513,AceZz,"2025-12-31 17:54:07",0.28169,3,aicezz
4555,14846366,modenicheng,"2025-11-27 03:47:41",0.28170,1,modenicheng
4556,14913364,对月贴花黄,"2025-12-06 17:14:25",0.28301,1,qzjydtx
4557,14995636,"Bruck Aregai","2025-12-20 07:48:11",0.28442,2,bruckaregai
4558,15084590,"Tasrif Khan","2026-01-12 14:49:10",0.28455,2,tasrif453
4559,14945331,"Aayush Dalal","2025-12-10 17:59:33",0.28586,3,aayushdalal
4560,14985705,determinationL,"2025-12-17 14:23:12",0.28735,1,determinationl
4561,15040640,"Nguyen An #2","2025-12-31 06:48:53",0.28995,1,anng1112
4562,15000798,"zidni ilman","2025-12-20 19:10:54",0.28995,1,zilmann29
4563,15084420,"Jennifer Sánchez","2026-01-14 08:20:15",0.28999,1,jennifersnchez
4564,14772408,"Anton Kuzmenko","2026-01-06 17:39:09",0.29026,5,antonkuzmenko001
4565,15047745,Abhyudita,"2026-01-02 21:32:22",0.29117,1,abhyudita001
4566,14515322,"Candice Perrilloux","2025-12-14 01:00:03",0.29117,7,candiceperrilloux
4567,14632921,"Momen Elgendy","2025-11-29 14:41:14",0.29117,4,momenelgendy
4568,14871773,CTHOOH,"2025-12-02 10:38:16",0.29117,1,cthooh
4569,14911274,HIROMARU731,"2025-12-06 09:44:34",0.29117,1,hiromaru731
4570,15043713,"Kaustubh Bobade","2026-01-07 15:58:50",0.29117,1,kaustubh2008
4571,15027663,"pranjal #6","2026-01-05 14:25:14",0.29118,1,pranjal1247
4572,14783746,"Lindsay E","2025-11-19 08:24:00",0.29177,1,legarcia2015
4573,15043708,"Utkarsh Yadav #2","2026-01-01 15:19:43",0.29234,1,utkarshyadav6727
4574,14947989,"G. Prabhas singh","2025-12-23 18:22:52",0.29264,2,gprabhassingh
4575,15061532,"Zhu Lingli","2026-01-06 13:52:25",0.29280,1,zhulingli
4576,14864485,drsfgdr,"2025-11-30 05:24:12",0.29563,4,drsfgdr
4577,14962568,"Jiwoo Whang","2025-12-13 09:53:38",0.29884,1,jiwoowhang
4578,14794024,"Patrick Silva67","2025-11-23 16:21:30",0.30034,1,patricksilva67
4579,14541745,"Karen Martirosyan","2026-01-11 13:51:24",0.30078,8,martiirosyan
4580,15020683,"Burak Akey","2026-01-01 19:45:35",0.30316,1,burakakey
4581,12802366,"Hatice Acar Yıldırım","2025-12-03 08:33:22",0.30453,3,haticeacaryldrm
4582,15063813,osakishun,"2026-01-07 04:50:03",0.30733,1,osakishun
4583,14626742,"Tiffany Walter","2025-12-05 04:21:55",0.30766,5,tiffanywalter
4584,15018775,"Oishik Pal","2025-12-24 18:24:54",0.30965,2,oishikpal42
4585,14735433,lana863,"2025-12-04 17:27:32",0.31085,13,lana863
4586,15068423,hdsaisdadiha,"2026-01-08 07:47:34",0.31387,1,hdsaisdadiha
4587,14816661,"Aigul Zhumabayeva","2025-11-22 21:33:25",0.31905,1,aigul21
4588,14871780,Leehayoooon,"2025-12-01 13:09:54",0.32231,1,leehayoooon
4589,14761184,davidelu,"2025-11-18 18:52:59",0.32266,3,novoicedave
4590,14965146,BIMBO7LW,"2025-12-13 23:39:08",0.32778,1,bimbo7lw
4591,9911620,"Omar Grif","2026-01-13 15:32:22",0.32830,1,omargrif
4592,15069552,"Славик Нон","2026-01-08 14:06:29",0.33116,5,ayuegrayuewgfvafewg
4593,14857275,"Stephenson Mwangi","2025-11-30 05:58:07",0.33148,2,stephensonmwangi
4594,14817709,"Liam Hallinan","2025-11-24 02:09:37",0.33365,1,liamhallinan
4595,15038113,"Montasir Shihan","2025-12-30 16:06:40",0.33488,1,montasirshihan
4596,14987762,"Vishwesh P V","2025-12-18 21:06:38",0.33561,1,vishweshpv
4597,14699605,靖之澤本,"2025-12-16 08:44:24",0.33580,2,sawamon
4598,14983914,"Syed Ishran","2025-12-23 17:00:51",0.33944,1,syedishran
4599,14972418,kyunghee9909,"2025-12-15 13:08:34",0.34002,1,kyunghee9909
4600,14837528,"Victor Maurício","2025-12-13 22:19:52",0.34031,3,victormaurcio
4601,14856307,"Akylbek Askhat","2025-11-29 03:36:45",0.34058,1,akylbekaskhat
4602,14897713,"Muhamad Nuryasin Lauma","2025-12-04 15:49:13",0.34065,1,muhamadnuryasinlauma
4603,14853853,"Gestas Contrad","2025-11-28 16:29:20",0.34081,1,gestascontrad
4604,14970766,"Bhavanireddy Yanna","2025-12-24 05:44:45",0.34286,3,bhavanireddyyanna
4605,14958319,"Sruthi Pallapati","2025-12-23 15:53:55",0.34286,2,sruthipallapati
4606,15034210,EunahJung,"2025-12-30 07:45:48",0.34349,1,eunahjung
4607,14955557,"Vennapusala Shivani ","2025-12-23 15:52:46",0.34377,2,vennapusalashivani
4608,14924786,"Sagar Patel #4","2025-12-08 03:54:16",0.34608,1,sagarpatel31
4609,14822081,"Ashikur Rahman #4","2025-12-12 19:58:33",0.34670,4,ashik9997
4610,14249356,"Марк Антонович Козманов","2025-11-24 16:15:58",0.34739,2,logikildz
4611,14783184,a_dam_xian,"2025-11-18 19:31:25",0.34742,1,adamxian
4612,14764661,"Akshay Jare","2025-12-03 11:11:31",0.34823,1,"akshayjare,sachinsanap1"
4613,14915120,"Jacob Goldsmith","2025-12-07 17:02:03",0.34887,1,harrietgoldsmith
4614,15002745,"Devendra Meena","2025-12-21 17:12:53",0.34922,1,devendramina222222
4615,14989653,s.seiya,"2025-12-19 02:25:37",0.34950,2,seiya0710
4616,14946850,"Abdul Kareem","2025-12-23 18:21:35",0.34959,1,kareem143abdul
4617,14918879,cdev0311,"2025-12-07 09:17:30",0.34982,2,cdev0311
4618,15021686,"Jian Yi0000","2025-12-25 09:11:34",0.35011,1,chenjianyi0000
4619,15051998,"Anshul Diwakar","2026-01-13 22:32:41",0.35090,1,anshuldiwakar
4620,15065204,"chinmayi krishna ","2026-01-07 11:41:25",0.35180,1,chinmayikrishnar
4621,14767157,DMYQQCOM,"2025-11-17 14:17:35",0.35194,2,dmyqqcom
4622,14956940,"Yue Yu #6","2025-12-25 04:30:32",0.35214,10,yueyujy
4623,15042789,"Vinayak Mittal","2025-12-31 20:10:16",0.35285,1,vinayakpro
4624,15026783,"Abhaas Gupta","2025-12-26 20:18:25",0.35311,1,abhaasgupta
4625,15045811,prashantdubey,"2026-01-03 19:08:40",0.35317,1,prashantdubey2107
4626,15029283,我誰我瘋子,"2026-01-08 20:44:39",0.35368,1,djejiejfies
4627,14834299,"Jima Joseph","2025-11-25 13:12:40",0.35684,1,jimajoseph
4628,14822617,"James Kamin","2025-11-24 04:37:56",0.35962,7,jameskamin
4629,14967525,"Ankit Dhakal1223","2025-12-15 11:48:09",0.36130,1,ankitdhakal1223
4630,14955354,WaghAC,"2025-12-15 04:59:16",0.36220,1,waghac
4631,14970030,"Shrikant Khatpe","2025-12-15 05:22:36",0.36220,1,shrikantkhatpe
4632,14945161,needgpuwastaken,"2025-12-10 16:50:21",0.36334,1,needgpuwastaken
4633,14812858,soomingo,"2025-11-23 07:47:08",0.36361,4,soomingo
4634,14282235,"Bhabya Sinha","2025-12-07 17:47:20",0.36478,1,bsinha03
4635,14938888,"UMAR SHAHID 24113142","2025-12-10 15:22:33",0.36534,1,umarshahid24113142
4636,15053918,"Anubhav Trivedi","2026-01-05 06:10:50",0.36771,2,anubhavtrivedi18
4637,15044021,"Prayansh Patle","2026-01-01 11:12:32",0.36960,1,prayanshpatle
4638,14761381,"Christian Bugtai","2025-11-17 03:34:30",0.37160,1,christianbugtai
4639,15056923,ZLNLEO,"2026-01-06 10:12:57",0.37404,1,zlnleo
4640,14739541,"Евгений Курлыков","2025-11-28 18:42:28",0.37698,2,zxzxz154
4641,13622048,munazza,"2025-11-18 04:04:30",0.37715,4,munaxxyz
4642,14767213,violet2726,"2025-11-18 13:17:42",0.37800,3,violet2726
4643,14925644,"Celia Quintanar","2025-12-08 07:12:34",0.38021,9,celiaquintanar
4644,6735833,"Yichen Dong","2025-12-20 20:02:06",0.38256,2,ramblinguy
4645,15036360,"Nada Arfaoui","2025-12-29 18:08:12",0.38407,1,nadaarfaoui
4646,14988518,Govinda,"2025-12-18 03:51:06",0.38604,1,shahgovinda
4647,14925321,"Celia Q","2025-12-08 08:02:41",0.38721,4,celiaq
4648,14927093,lilac123,"2025-12-08 08:06:36",0.38721,1,lilac123
4649,14819880,风萧木叶下,"2025-11-23 16:40:41",0.39012,8,violetforever29
4650,15052634,SaxenaNitin,"2026-01-04 19:44:00",0.39207,1,saxenanitin
4651,14846405,"Stavros Topalidis","2025-11-28 07:57:15",0.39326,1,stavrostopalidis
4652,14935022,"Soma KAMEMOTO ","2025-12-23 08:11:14",0.39347,3,somakamemoto
4653,14964882,"Roger Jove","2025-12-13 20:18:06",0.39388,1,rogerjove
4654,14616355,etsuko_825,"2025-11-25 14:24:08",0.39486,2,etsuko825
4655,14838972,"Tasnimul Islam Mahi","2025-11-26 18:52:21",0.39749,1,tasnimulislammahi
4656,14532804,YILIN07,"2025-11-20 10:05:12",0.39763,1,yilin07
4657,14866031,harkusha,"2025-12-01 17:25:37",0.39763,2,harkusha
4658,14919047,Muhammad_Usman010,"2025-12-09 18:01:35",0.39763,2,muhammadusman010
4659,15057154,"McKenna Makran","2026-01-05 12:50:15",0.39763,2,mckennamakran
4660,13477182,JoCoch,"2026-01-09 21:53:40",0.39763,3,jococh
4661,14854640,"SUNGHYUN #2","2025-11-28 10:27:35",0.40115,1,hyeon627
4662,15091731,LWXu,"2026-01-13 20:54:02",0.40140,1,liangwei3
4663,15042752,rattanjotsingh,"2025-12-31 19:31:47",0.40208,1,rattanjotsingh
4664,15049300,"Aditya Singh #23","2026-01-12 15:06:04",0.40254,3,adityasingh1245
4665,15003166,utkuozcan,"2025-12-20 17:41:22",0.40314,1,utkuozcan
4666,15076159,earshinov,"2026-01-09 17:22:04",0.40347,1,earshinov
4667,14827605,"Piotr Zug","2025-11-24 12:31:49",0.40366,1,piotrzug12
4668,14735783,"Chris Callender","2025-11-21 19:54:15",0.40440,1,chriscallender
4669,15000582,南山南nano,"2025-12-27 16:16:14",0.40519,1,m18342587066
4670,15012624,"Manoj Tungala","2025-12-23 02:41:44",0.40525,1,manojtungala
4671,14767074,LiRuiLR,"2025-11-17 14:18:53",0.40612,1,liruilr
4672,14814769,Tathagata_1_Banerjee,"2025-11-22 13:41:26",0.40613,1,tathagata1banerjee
4673,14889510,"Shengjun Zeng","2025-12-03 14:40:59",0.40613,1,shengjunzeng
4674,14900513,"yingchen Yuhh","2025-12-05 04:57:27",0.40613,1,yingchenyuhh
4675,14902100,"Zhiming Xu0713","2025-12-05 11:02:53",0.40613,1,zhimingxu0713
4676,14903294,"Shuowen Xu","2025-12-05 15:38:09",0.40613,1,shuowenxu
4677,14903308,Huangshangrong,"2025-12-05 15:43:12",0.40613,1,huangshangrong
0,365313,"Sample Submission Benchmark","2016-08-30 16:08:02",0.40613,1,wendykan
4678,14756615,Nikojamesnow2,"2025-11-16 10:56:25",0.40613,1,nikojamesnow2
4679,14757219,"Manushi Pathirana","2025-11-16 11:56:45",0.40613,1,manushipathirana
4680,12226723,"Mitali Saini","2025-11-16 16:20:19",0.40613,1,mitalisaini
4681,14759995,小林昊起,"2025-11-16 17:06:57",0.40613,1,koukoukukou
4682,14737606,HarshitRaj1236,"2025-11-16 18:00:54",0.40613,1,harshitraj1236
4683,14766957,"SUFIYAN Malgimani","2025-11-17 13:06:13",0.40613,1,sufiyanmalgimani
4684,14760547,"Aryan Sen","2025-11-17 14:50:04",0.40613,1,aryansen1212
4685,14696022,"Disha2708 patel","2025-11-18 07:00:18",0.40613,1,disha2708patel
4686,14788960,曹宏程,"2025-11-19 08:41:55",0.40613,1,hongchengcao
4687,14791031,xiaochengkai,"2025-11-19 13:56:01",0.40613,1,xiaochengkai4445
4688,14786055,"Shin Tigerjet","2025-11-20 03:53:28",0.40613,1,shintigerjet
4689,14796355,"DO HANSE","2025-11-20 08:46:43",0.40613,1,dohanse
4690,14802954,"Wendy Abigail","2025-11-21 02:40:18",0.40613,1,wendyabigail
4691,14688665,"Ratan Kumar Ghosh","2025-11-22 01:50:31",0.40613,1,ratankumarghosh
4692,14678563,papurica,"2025-11-22 07:43:20",0.40613,1,sudo0613
4693,14604044,AmelieAnnnnn,"2025-11-24 07:31:14",0.40613,1,amelieannnnn
4694,14696514,"Pragun Sharma","2025-11-27 05:26:38",0.40613,1,"mansisingh2072,pragunsharma22,priyanshu2312,thepkp9549"
4695,14742707,"Алтынай Масимбай","2025-11-29 08:44:58",0.40613,1,altynai6n1
4696,14851891,"Natasha Saini","2025-11-29 18:36:01",0.40613,1,natashasaini
4697,14863278,"Kirsika Roos-Nessler","2025-11-29 21:05:36",0.40613,1,kirsikaroosnessler
4698,14867545,prajrb6,"2025-11-30 15:07:50",0.40613,1,prajrb6
4699,14874485,"Jessica Brjuhhov","2025-12-03 11:43:26",0.40613,2,jessicabrjuhhov
4700,14797723,koki_am,"2025-12-02 13:15:54",0.40613,2,kokiam
4701,14886671,"CHEN,HSUAN-JUNG","2025-12-03 06:22:49",0.40613,1,chenhsuanjung
4702,14890474,"MARIA ISADORA SANTOS DAS DORES","2025-12-03 18:08:28",0.40613,1,mariaisadev
4703,14889489,"tragic bomb","2025-12-04 02:49:07",0.40613,1,tragicbomb
4704,14895304,"Ruilin Shi","2025-12-04 09:27:44",0.40613,1,ruilinshi20060105
4705,14898921,"Omar David Carrera Tello","2025-12-04 20:45:22",0.40613,1,odct2601
4706,14901464,"Sun Haokai","2025-12-05 10:17:45",0.40613,1,gaoshuqwq
4707,14929975,datoucunba,"2025-12-08 14:34:38",0.40613,1,datoucunba
4708,14937493,"Yuxiang Ding111","2025-12-09 14:27:22",0.40613,1,yuxiangding111
4709,2034530,"Chih-Li Sung","2025-12-10 05:18:10",0.40613,3,chihlisung
4710,14955848,咸鱼不闲笔,"2025-12-12 08:54:01",0.40613,1,fisharies
4711,14961382,lemon0522,"2025-12-13 03:36:25",0.40613,1,lemon0522
